date,track,venue,state
2025-10-25,Yarra Glen,Yarra Glen,VIC
2025-10-26,Atherton,Atherton,QLD
2025-10-26,Clare,Clare,SA
2025-10-26,Sale,Sale,VIC
2025-10-26,Sunshine Coast,Sunshine Coast,QLD
2025-10-27,Ipswich,Ipswich,QLD
2025-10-27,Wangaratta,Wangaratta,VIC
2025-10-28,Gatton,Gatton,QLD
2025-10-28,Swan Hill,Swan Hill,VIC
2025-10-29,Bendigo,Bendigo,VIC
2025-10-29,Doomben,Doomben,QLD
2025-10-29,Murray Bridge GH,Murray Bridge GH,SA
2025-10-30,Rockhampton,Rockhampton,QLD
2025-10-30,Warrnambool,Warrnambool,VIC
2025-10-31,Cranbourne,Cranbourne,VIC
2025-10-31,Ipswich,Ipswich,QLD
2025-10-31,Kilmore,Kilmore,VIC
2025-11-01,Barcaldine,Barcaldine,QLD
2025-11-01,Cloncurry,Cloncurry,QLD
2025-11-01,Dalby,Dalby,QLD
2025-11-01,Eagle Farm,Eagle Farm,QLD
2025-11-01,Flemington,Flemington,VIC
2025-11-01,Gold Coast,Gold Coast,QLD
2025-11-01,Healesville,Healesville,VIC
2025-11-01,Home Hill,Home Hill,QLD
2025-11-01,Morphettville,Morphettville,SA
2025-11-01,Mortlake,Mortlake,VIC
2025-11-01,Toowoomba,Toowoomba,QLD
2025-11-01,Traralgon,Traralgon,VIC
2025-11-01,Wycheproof,Wycheproof,VIC
2025-11-02,Cairns,Cairns,QLD
2025-11-02,Mornington,Mornington,VIC
2025-11-02,Naracoorte,Naracoorte,SA
2025-11-03,Ballarat,Ballarat,VIC
2025-11-03,Rockhampton,Rockhampton,QLD
2025-11-04,Bairnsdale,Bairnsdale,VIC
2025-11-04,Bundaberg,Bundaberg,QLD
2025-11-04,Charleville,Charleville,QLD
2025-11-04,Eagle Farm,Eagle Farm,QLD
2025-11-04,Echuca,Echuca,VIC
2025-11-04,Flemington,Flemington,VIC
2025-11-04,Gold Coast Poly,Gold Coast,QLD
2025-11-04,Kumbia,Kumbia,QLD
2025-11-04,Mackay,Mackay,QLD
2025-11-04,Mansfield,Mansfield,VIC
2025-11-04,Mildura,Mildura,VIC
2025-11-04,Morphettville,Morphettville,SA
2025-11-04,Rockhampton,Rockhampton,QLD
2025-11-04,Sunshine Coast,Sunshine Coast,QLD
2025-11-04,Toowoomba,Toowoomba,QLD
2025-11-04,Townsville,Townsville,QLD
2025-11-04,Wangaratta,Wangaratta,VIC
2025-11-05,Kyneton,Kyneton,VIC
2025-11-05,Lock,Lock,SA
2025-11-06,Flemington,Flemington,VIC
2025-11-06,Gawler,Gawler,SA
2025-11-06,Ipswich,Ipswich,QLD
2025-11-07,Hamilton,Hamilton,VIC
2025-11-07,Kilcoy,Kilcoy,QLD
2025-11-07,Pakenham,Pakenham,VIC
2025-11-08,Chinchilla,Chinchilla,QLD
2025-11-08,Cooktown,Cooktown,QLD
2025-11-08,Eagle Farm,Eagle Farm,QLD
2025-11-08,Esk,Esk,QLD
2025-11-08,Flemington,Flemington,VIC
2025-11-08,Geelong,Geelong,VIC
2025-11-08,Gold Coast,Gold Coast,QLD
2025-11-08,Longreach,Longreach,QLD
2025-11-08,Moranbah,Moranbah,QLD
2025-11-08,Morphettville Parks,Morphettville,SA
2025-11-09,Ararat,Ararat,VIC
2025-11-09,Sunshine Coast,Sunshine Coast,QLD
2025-11-09,Wodonga,Wodonga,VIC
2025-11-10,Mornington,Mornington,VIC
2025-11-10,Mt Isa,Mt Isa,QLD
2025-11-11,Mackay,Mackay,QLD
2025-11-11,Warrnambool,Warrnambool,VIC
2025-11-12,Balaklava,Balaklava,SA
2025-11-12,Caulfield Heath,Caulfield,VIC
2025-11-12,Eagle Farm,Eagle Farm,QLD
2025-11-13,Ipswich,Ipswich,QLD
2025-11-13,Seymour,Seymour,VIC
2025-11-14,Bordertown,Bordertown,SA
2025-11-14,Geelong,Geelong,VIC
2025-11-14,Pakenham,Pakenham,VIC
2025-11-14,Rockhampton,Rockhampton,QLD
2025-11-14,Sunshine Coast,Sunshine Coast,QLD
2025-11-15,Caulfield,Caulfield,VIC
2025-11-15,Clermont,Clermont,QLD
2025-11-15,Doomben,Doomben,QLD
2025-11-15,Dunkeld,Dunkeld,VIC
2025-11-15,Gold Coast,Gold Coast,QLD
2025-11-15,Ingham,Ingham,QLD
2025-11-15,Julia Creek,Julia Creek,QLD
2025-11-15,Morphettville Parks,Morphettville,SA
2025-11-15,Mt Perry,Mt Perry,QLD
2025-11-15,Toowoomba,Toowoomba,QLD
2025-11-15,Yea,Yea,VIC
2025-11-16,Cairns,Cairns,QLD
2025-11-16,Donald,Donald,VIC
2025-11-16,Moe,Moe,VIC
2025-11-16,Strathalbyn,Strathalbyn,SA
2025-11-18,Kyneton,Kyneton,VIC
2025-11-18,Roma,Roma,QLD
2025-11-19,Caulfield Heath,Caulfield,VIC
2025-11-19,Doomben,Doomben,QLD
2025-11-19,Kilcoy,Kilcoy,QLD
2025-11-19,Murray Bridge GH,Murray Bridge GH,SA
2025-11-20,Ballarat,Ballarat,VIC
2025-11-20,Ipswich,Ipswich,QLD
2025-11-21,Mackay,Mackay,QLD
2025-11-21,Pakenham,Pakenham,VIC
2025-11-21,Port Lincoln,Port Lincoln,SA
2025-11-22,Atherton,Atherton,QLD
2025-11-22,Blackall,Blackall,QLD
2025-11-22,Cranbourne,Cranbourne,VIC
2025-11-22,Emerald,Emerald,QLD
2025-11-22,Gold Coast,Gold Coast,QLD
2025-11-22,Gympie,Gympie,QLD
2025-11-22,Healesville,Healesville,VIC
2025-11-22,Morphettville,Morphettville,SA
2025-11-22,Penshurst,Penshurst,VIC
2025-11-22,Pentland,Pentland,QLD
2025-11-22,Sunshine Coast,Sunshine Coast,QLD
2025-11-22,Tatura,Tatura,VIC
2025-11-22,Toowoomba,Toowoomba,QLD
2025-11-23,Beaudesert,Beaudesert,QLD
2025-11-23,Clare,Clare,SA
2025-11-23,Kilmore,Kilmore,VIC
2025-11-23,Swan Hill,Swan Hill,VIC
2025-11-25,Ararat,Ararat,VIC
2025-11-25,Cairns,Cairns,QLD
2025-11-26,Gawler,Gawler,SA
2025-11-26,Geelong,Geelong,VIC
2025-11-26,Ipswich,Ipswich,QLD
2025-11-27,Mornington,Mornington,VIC
2025-11-27,Rockhampton,Rockhampton,QLD
2025-11-28,Mt Gambier,Mt Gambier,SA
2025-11-28,Pakenham,Pakenham,VIC
2025-11-28,Rockhampton,Rockhampton,QLD
2025-11-28,Sunshine Coast,Sunshine Coast,QLD
2025-11-28,Wodonga,Wodonga,VIC
2025-11-29,Caulfield,Caulfield,VIC
2025-11-29,Ceduna,Ceduna,SA
2025-11-29,Doomben,Doomben,QLD
2025-11-29,Gold Coast Poly,Gold Coast,QLD
2025-11-29,Goondiwindi,Goondiwindi,QLD
2025-11-29,Morphettville Parks,Morphettville,SA
2025-11-29,Mt Isa,Mt Isa,QLD
2025-11-29,Thangool,Thangool,QLD
2025-11-29,Toowoomba,Toowoomba,QLD
2025-11-29,Woolamai,Woolamai,VIC
2025-11-30,Sunshine Coast,Sunshine Coast,QLD
2025-11-30,Traralgon,Traralgon,VIC
2025-11-30,Warrnambool,Warrnambool,VIC
2025-12-02,Donald,Donald,VIC
2025-12-03,Balaklava,Balaklava,SA
2025-12-03,Caulfield Heath,Caulfield,VIC
2025-12-03,Ipswich,Ipswich,QLD
2025-12-04,Cairns,Cairns,QLD
2025-12-04,Geelong,Geelong,VIC
2025-12-05,Cranbourne,Cranbourne,VIC
2025-12-05,Gatton,Gatton,QLD
2025-12-05,Mornington,Mornington,VIC
2025-12-05,Port Lincoln,Port Lincoln,SA
2025-12-05,Sunshine Coast,Sunshine Coast,QLD
2025-12-06,Ballarat,Ballarat,VIC
2025-12-06,Balnarring,Balnarring,VIC
2025-12-06,Bundaberg,Bundaberg,QLD
2025-12-06,Doomben,Doomben,QLD
2025-12-06,Gold Coast,Gold Coast,QLD
2025-12-06,Innisfail,Innisfail,QLD
2025-12-06,Mackay,Mackay,QLD
2025-12-06,Morphettville Parks,Morphettville,SA
2025-12-06,Roma,Roma,QLD
2025-12-06,Toowoomba,Toowoomba,QLD
2025-12-06,Wangaratta,Wangaratta,VIC
2025-12-07,Murray Bridge GH,Murray Bridge GH,SA
2025-12-07,Stony Creek,Stony Creek,VIC
2025-12-07,Sunshine Coast,Sunshine Coast,QLD
2025-12-07,Werribee,Werribee,VIC
2025-12-09,Rockhampton,Rockhampton,QLD
2025-12-10,Ipswich,Ipswich,QLD
2025-12-10,Sandown-Lakeside,Sandown,VIC
2025-12-10,Strathalbyn,Strathalbyn,SA
2025-12-11,Dalby,Dalby,QLD
2025-12-11,Kyneton,Kyneton,VIC
2025-12-12,Cranbourne,Cranbourne,VIC
2025-12-12,Doomben,Doomben,QLD
2025-12-12,Geelong,Geelong,VIC
2025-12-12,Morphettville,Morphettville,SA
2025-12-13,Atherton,Atherton,QLD
2025-12-13,Eagle Farm,Eagle Farm,QLD
2025-12-13,Gawler,Gawler,SA
2025-12-13,Gladstone,Gladstone,QLD
2025-12-13,Gold Coast,Gold Coast,QLD
2025-12-13,Healesville,Healesville,VIC
2025-12-13,Nanango,Nanango,QLD
2025-12-13,Pakenham,Pakenham,VIC
2025-12-13,Stawell,Stawell,VIC
2025-12-13,Texas,Texas,QLD
2025-12-13,Toowoomba,Toowoomba,QLD
2025-12-13,Townsville,Townsville,QLD
2025-12-14,Bordertown,Bordertown,SA
2025-12-14,Moe,Moe,VIC
2025-12-14,Sunshine Coast,Sunshine Coast,QLD
2025-12-14,Tatura,Tatura,VIC
2025-12-15,Werribee,Werribee,VIC
2025-12-16,Terang,Terang,VIC
2025-12-17,Ipswich,Ipswich,QLD
2025-12-17,Mornington,Mornington,VIC
2025-12-17,Port Lincoln,Port Lincoln,SA
2025-12-18,Rockhampton,Rockhampton,QLD
2025-12-18,Seymour,Seymour,VIC
2025-12-19,Cranbourne,Cranbourne,VIC
2025-12-19,Gold Coast,Gold Coast,QLD
2025-12-19,Kilcoy,Kilcoy,QLD
2025-12-19,Oakbank,Oakbank,SA
2025-12-19,Yarra Glen,Yarra Glen,VIC
2025-12-20,Cairns,Cairns,QLD
2025-12-20,Caulfield Heath,Caulfield,VIC
2025-12-20,Chinchilla,Chinchilla,QLD
2025-12-20,Colac,Colac,VIC
2025-12-20,Eagle Farm,Eagle Farm,QLD
2025-12-20,Murray Bridge GH,Murray Bridge GH,SA
2025-12-20,Sunshine Coast,Sunshine Coast,QLD
2025-12-20,Toowoomba,Toowoomba,QLD
2025-12-21,Gatton,Gatton,QLD
2025-12-21,Horsham,Horsham,VIC
2025-12-21,Mt Gambier,Mt Gambier,SA
2025-12-21,Sale,Sale,VIC
2025-12-22,Wangaratta,Wangaratta,VIC
2025-12-23,Mornington,Mornington,VIC
2025-12-24,Ipswich,Ipswich,QLD
2025-12-24,Strathalbyn,Strathalbyn,SA
2025-12-26,Drouin,Drouin,VIC
2025-12-26,Mareeba,Mareeba,QLD
2025-12-26,Morphettville Parks,Morphettville,SA
2025-12-26,Nhill,Nhill,VIC
2025-12-26,Sandown-Lakeside,Sandown,VIC
2025-12-26,Sunshine Coast,Sunshine Coast,QLD
2025-12-26,Warwick,Warwick,QLD
2025-12-27,Alexandra,Alexandra,VIC
2025-12-27,Cranbourne,Cranbourne,VIC
2025-12-27,Eagle Farm,Eagle Farm,QLD
2025-12-27,Gold Coast,Gold Coast,QLD
2025-12-27,Kerang,Kerang,VIC
2025-12-27,Morphettville,Morphettville,SA
2025-12-27,Toowoomba,Toowoomba,QLD
2025-12-28,Naracoorte,Naracoorte,SA
2025-12-28,Seymour,Seymour,VIC
2025-12-28,Townsville,Townsville,QLD
2025-12-29,Yarra Glen,Yarra Glen,VIC
2025-12-30,Mackay,Mackay,QLD
2025-12-30,Stony Creek,Stony Creek,VIC
2025-12-31,Beaudesert,Beaudesert,QLD
2025-12-31,Echuca,Echuca,VIC
2025-12-31,Flemington,Flemington,VIC
2025-12-31,Port Lincoln,Port Lincoln,SA
2025-12-31,Warrnambool,Warrnambool,VIC
2026-01-01,Burrumbeet,Burrumbeet,VIC
2026-01-01,Hanging Rock,Hanging Rock,VIC
2026-01-01,Merton,Merton,VIC
2026-01-01,Mornington,Mornington,VIC
2026-01-01,Murray Bridge GH,Murray Bridge GH,SA
2026-01-01,Sunshine Coast,Sunshine Coast,QLD
2026-01-02,Kilcoy,Kilcoy,QLD
2026-01-02,Terang,Terang,VIC
2026-01-03,Bell,Bell,QLD
2026-01-03,Cranbourne,Cranbourne,VIC
2026-01-03,Eagle Farm,Eagle Farm,QLD
2026-01-03,Gawler,Gawler,SA
2026-01-03,Geelong,Geelong,VIC
2026-01-03,Ipswich,Ipswich,QLD
2026-01-03,Toowoomba,Toowoomba,QLD
2026-01-03,Woolamai,Woolamai,VIC
2026-01-04,Stawell,Stawell,VIC
2026-01-04,Strathalbyn,Strathalbyn,SA
2026-01-04,Wodonga,Wodonga,VIC
2026-01-06,Colac,Colac,VIC
2026-01-06,Townsville,Townsville,QLD
2026-01-07,Eagle Farm,Eagle Farm,QLD
2026-01-08,Rockhampton,Rockhampton,QLD
2026-01-08,Sale,Sale,VIC
2026-01-08,Sandown-Lakeside,Sandown,VIC
2026-01-09,Gatton,Gatton,QLD
2026-01-09,Oakbank,Oakbank,SA
2026-01-09,Pakenham,Pakenham,VIC
2026-01-09,Sunshine Coast,Sunshine Coast,QLD
2026-01-10,Cranbourne,Cranbourne,VIC
2026-01-10,Flemington,Flemington,VIC
2026-01-10,Gold Coast,Gold Coast,QLD
2026-01-10,Ipswich,Ipswich,QLD
2026-01-10,Murray Bridge GH,Murray Bridge GH,SA
2026-01-11,Port Lincoln,Port Lincoln,SA
2026-01-11,Sunshine Coast,Sunshine Coast,QLD
2026-01-11,Warrnambool,Warrnambool,VIC
2026-01-12,Werribee,Werribee,VIC
2026-01-13,Yarra Glen,Yarra Glen,VIC
2026-01-14,Doomben,Doomben,QLD
2026-01-14,Geelong,Geelong,VIC
2026-01-14,Strathalbyn,Strathalbyn,SA
2026-01-15,Ipswich,Ipswich,QLD
2026-01-15,Seymour,Seymour,VIC
2026-01-16,Pakenham,Pakenham,VIC
2026-01-16,Penola,Penola,SA
2026-01-16,Sunshine Coast,Sunshine Coast,QLD
2026-01-16,Townsville,Townsville,QLD
2026-01-17,Atherton,Atherton,QLD
2026-01-17,Camperdown,Camperdown,VIC
2026-01-17,Cranbourne,Cranbourne,VIC
2026-01-17,Doomben,Doomben,QLD
2026-01-17,Flemington,Flemington,VIC
2026-01-17,Gold Coast,Gold Coast,QLD
2026-01-17,Healesville,Healesville,VIC
2026-01-17,Kingscote,Kingscote,SA
2026-01-17,Murray Bridge GH,Murray Bridge GH,SA
2026-01-18,Stony Creek,Stony Creek,VIC
2026-01-18,Wangaratta,Wangaratta,VIC
2026-01-20,Geelong,Geelong,VIC
2026-01-21,Ipswich,Ipswich,QLD
2026-01-21,Oakbank,Oakbank,SA
2026-01-21,Sandown-Hillside,Sandown,VIC
2026-01-22,Cranbourne,Cranbourne,VIC
2026-01-22,Warwick,Warwick,QLD
2026-01-23,Emerald,Emerald,QLD
2026-01-23,Gold Coast,Gold Coast,QLD
2026-01-23,Pakenham,Pakenham,VIC
2026-01-23,Port Lincoln,Port Lincoln,SA
2026-01-24,Caulfield,Caulfield,VIC
2026-01-24,Great Western,Great Western,VIC
2026-01-24,Sunshine Coast,Sunshine Coast,QLD
2026-01-24,Thangool,Thangool,QLD
2026-01-24,Townsville,Townsville,QLD
2026-01-24,Yea,Yea,VIC
2026-01-25,Gatton,Gatton,QLD
2026-01-25,Moe,Moe,VIC
2026-01-25,Mt Gambier,Mt Gambier,SA
2026-01-26,Balnarring,Balnarring,VIC
2026-01-26,Geelong,Geelong,VIC
2026-01-26,Hanging Rock,Hanging Rock,VIC
2026-01-26,Kilcoy,Kilcoy,QLD
2026-01-28,Eagle Farm,Eagle Farm,QLD
2026-01-28,Gawler,Gawler,SA
2026-01-28,Sandown-Hillside,Sandown,VIC
2026-01-29,Doomben,Doomben,QLD
2026-01-29,Pakenham,Pakenham,VIC
2026-01-29,Rockhampton,Rockhampton,QLD
2026-01-30,Cranbourne,Cranbourne,VIC
2026-01-30,Dalby,Dalby,QLD
2026-01-31,Bundaberg,Bundaberg,QLD
2026-01-31,Caulfield,Caulfield,VIC
2026-01-31,Ceduna,Ceduna,SA
2026-01-31,Eagle Farm,Eagle Farm,QLD
2026-01-31,Healesville,Healesville,VIC
2026-01-31,Ipswich,Ipswich,QLD
2026-01-31,Kyneton,Kyneton,VIC
2026-01-31,Morphettville,Morphettville,SA
2026-01-31,Morphettville Parks,Morphettville,SA
2026-02-01,Sale,Sale,VIC
2026-02-01,Strathalbyn,Strathalbyn,SA
2026-02-01,Sunshine Coast,Sunshine Coast,QLD
2026-02-01,Werribee,Werribee,VIC
2026-02-03,Seymour,Seymour,VIC
2026-02-03,Townsville,Townsville,QLD
2026-02-04,Eagle Farm,Eagle Farm,QLD
2026-02-04,Murray Bridge GH,Murray Bridge GH,SA
2026-02-04,Sandown-Hillside,Sandown,VIC
2026-02-05,Pakenham,Pakenham,VIC
2026-02-05,Rockhampton,Rockhampton,QLD
2026-02-06,Beaudesert,Beaudesert,QLD
2026-02-06,Colac,Colac,VIC
2026-02-06,Cranbourne,Cranbourne,VIC
2026-02-07,Caulfield,Caulfield,VIC
2026-02-07,Doomben,Doomben,QLD
2026-02-07,Emerald,Emerald,QLD
2026-02-07,Gold Coast Poly,Gold Coast,QLD
2026-02-07,Miles,Miles,QLD
2026-02-07,Morphettville,Morphettville,SA
2026-02-07,Toowoomba,Toowoomba,QLD
2026-02-07,Woolamai,Woolamai,VIC
2026-02-07,Yarra Glen,Yarra Glen,VIC
2026-02-08,Ararat,Ararat,VIC
2026-02-08,Naracoorte,Naracoorte,SA
2026-02-08,Sunshine Coast,Sunshine Coast,QLD
2026-02-08,Wangaratta,Wangaratta,VIC
2026-02-09,Caulfield Heath,Caulfield,VIC
2026-02-10,Gatton,Gatton,QLD
2026-02-10,Kyneton,Kyneton,VIC
2026-02-11,Doomben,Doomben,QLD
2026-02-11,Gawler,Gawler,SA
2026-02-11,Sale,Sale,VIC
2026-02-12,Ipswich,Ipswich,QLD
2026-02-12,Pakenham,Pakenham,VIC
2026-02-13,Clare,Clare,SA
2026-02-13,Cranbourne,Cranbourne,VIC
2026-02-13,Kilmore,Kilmore,VIC
2026-02-13,Mackay,Mackay,QLD
2026-02-13,Sunshine Coast,Sunshine Coast,QLD
2026-02-14,Ballarat,Ballarat,VIC
2026-02-14,Buchan,Buchan,VIC
2026-02-14,Dalby,Dalby,QLD
2026-02-14,Eagle Farm,Eagle Farm,QLD
2026-02-14,Flemington,Flemington,VIC
2026-02-14,Gold Coast Poly,Gold Coast,QLD
2026-02-14,Home Hill,Home Hill,QLD
2026-02-14,Morphettville Parks,Morphettville,SA
2026-02-14,Nanango,Nanango,QLD
2026-02-14,Toowoomba,Toowoomba,QLD
2026-02-15,Lock,Lock,SA
2026-02-15,Stony Creek,Stony Creek,VIC
2026-02-16,Cairns,Cairns,QLD
2026-02-17,Rockhampton,Rockhampton,QLD
2026-02-17,Werribee,Werribee,VIC
2026-02-18,Caulfield Heath,Caulfield,VIC
2026-02-18,Eagle Farm,Eagle Farm,QLD
2026-02-18,Kilcoy,Kilcoy,QLD
2026-02-18,Strathalbyn,Strathalbyn,SA
2026-02-19,Kingscote,Kingscote,SA
2026-02-19,Pakenham,Pakenham,VIC
2026-02-20,Cranbourne,Cranbourne,VIC
2026-02-20,Ipswich,Ipswich,QLD
2026-02-20,Seymour,Seymour,VIC
2026-02-20,Terang,Terang,VIC
2026-02-21,Caulfield,Caulfield,VIC
2026-02-21,Dederang,Dederang,VIC
2026-02-21,Doomben,Doomben,QLD
2026-02-21,Gold Coast,Gold Coast,QLD
2026-02-21,Goondiwindi,Goondiwindi,QLD
2026-02-21,Kingscote,Kingscote,SA
2026-02-21,Morphettville,Morphettville,SA
2026-02-21,Toowoomba,Toowoomba,QLD
2026-02-21,Yarra Glen,Yarra Glen,VIC
2026-02-22,Balaklava,Balaklava,SA
2026-02-22,Ballarat,Ballarat,VIC
2026-02-22,Moe,Moe,VIC
2026-02-22,Roma,Roma,QLD
2026-02-22,Sunshine Coast,Sunshine Coast,QLD
2026-02-23,Warwick,Warwick,QLD
2026-02-24,Horsham,Horsham,VIC
2026-02-24,Rockhampton,Rockhampton,QLD
2026-02-25,Doomben,Doomben,QLD
2026-02-25,Port Lincoln,Port Lincoln,SA
2026-02-25,Sandown-Hillside,Sandown,VIC
2026-02-26,Ipswich,Ipswich,QLD
2026-02-26,Pakenham,Pakenham,VIC
2026-02-27,Cranbourne,Cranbourne,VIC
2026-02-27,Kyneton,Kyneton,VIC
2026-02-27,Port Lincoln,Port Lincoln,SA
2026-02-27,Townsville,Townsville,QLD
2026-02-28,Blackall,Blackall,QLD
2026-02-28,Eagle Farm,Eagle Farm,QLD
2026-02-28,Flemington,Flemington,VIC
2026-02-28,Gold Coast,Gold Coast,QLD
2026-02-28,Gympie,Gympie,QLD
2026-02-28,Morphettville Parks,Morphettville,SA
2026-02-28,Taroom,Taroom,QLD
2026-02-28,Toowoomba,Toowoomba,QLD
2026-02-28,Wangaratta,Wangaratta,VIC
2026-02-28,Woolamai,Woolamai,VIC
2026-03-01,Colac,Colac,VIC
2026-03-01,Gatton,Gatton,QLD
2026-03-01,Sale,Sale,VIC
2026-03-02,Thangool,Thangool,QLD
2026-03-03,Ararat,Ararat,VIC
2026-03-03,Dalby,Dalby,QLD
2026-03-04,Balaklava,Balaklava,SA
2026-03-04,Caulfield Heath,Caulfield,VIC
2026-03-04,Doomben,Doomben,QLD
2026-03-05,Pakenham,Pakenham,VIC
2026-03-05,Townsville,Townsville,QLD
2026-03-06,Ipswich,Ipswich,QLD
2026-03-06,Kilmore,Kilmore,VIC
2026-03-06,Pakenham,Pakenham,VIC
2026-03-06,Sunshine Coast,Sunshine Coast,QLD
2026-03-07,Barcaldine,Barcaldine,QLD
2026-03-07,Eagle Farm,Eagle Farm,QLD
2026-03-07,Edenhope,Edenhope,VIC
2026-03-07,Esk,Esk,QLD
2026-03-07,Flemington,Flemington,VIC
2026-03-07,Gold Coast,Gold Coast,QLD
2026-03-07,Hinnomunjie,Hinnomunjie,VIC
2026-03-07,Mt Isa,Mt Isa,QLD
2026-03-07,Murray Bridge GH,Murray Bridge GH,SA
2026-03-07,Penong,Penong,SA
2026-03-07,Toowoomba,Toowoomba,QLD
2026-03-07,Towong,Towong,VIC
2026-03-07,Wandoan,Wandoan,QLD
2026-03-08,Balnarring,Balnarring,VIC
2026-03-08,Echuca,Echuca,VIC
2026-03-08,Stony Creek,Stony Creek,VIC
2026-03-08,Sunshine Coast Poly,Sunshine Coast,QLD
2026-03-09,Morphettville,Morphettville,SA
2026-03-09,Warrnambool,Warrnambool,VIC
2026-03-10,Ballarat,Ballarat,VIC
2026-03-10,Warwick,Warwick,QLD
2026-03-11,Balaklava,Balaklava,SA
2026-03-11,Doomben,Doomben,QLD
2026-03-11,Sandown-Hillside,Sandown,VIC
2026-03-12,Beaudesert,Beaudesert,QLD
2026-03-12,Cairns,Cairns,QLD
2026-03-12,Pakenham,Pakenham,VIC
2026-03-13,Cranbourne,Cranbourne,VIC
2026-03-13,Kyneton,Kyneton,VIC
2026-03-13,Mt Gambier,Mt Gambier,SA
2026-03-13,Sunshine Coast,Sunshine Coast,QLD
2026-03-14,Alexandra,Alexandra,VIC
2026-03-14,Caulfield,Caulfield,VIC
2026-03-14,Charleville,Charleville,QLD
2026-03-14,Geelong,Geelong,VIC
2026-03-14,Gold Coast,Gold Coast,QLD
2026-03-14,Ipswich,Ipswich,QLD
2026-03-14,Morphettville Parks,Morphettville,SA
2026-03-14,Mt Isa,Mt Isa,QLD
2026-03-14,Rockhampton,Rockhampton,QLD
2026-03-14,Toowoomba,Toowoomba,QLD
2026-03-15,Port Lincoln,Port Lincoln,SA
2026-03-15,Swan Hill,Swan Hill,VIC
2026-03-15,Townsville,Townsville,QLD
2026-03-15,Yarra Glen,Yarra Glen,VIC
2026-03-17,Kilcoy,Kilcoy,QLD
2026-03-17,Terang,Terang,VIC
2026-03-18,Caulfield Heath,Caulfield,VIC
2026-03-18,Doomben,Doomben,QLD
2026-03-18,Oakbank,Oakbank,SA
2026-03-19,Mackay,Mackay,QLD
2026-03-19,Pakenham,Pakenham,VIC
2026-03-20,Ballarat,Ballarat,VIC
2026-03-20,Cranbourne,Cranbourne,VIC
2026-03-20,Ipswich,Ipswich,QLD
2026-03-21,Caulfield,Caulfield,VIC
2026-03-21,Dalby,Dalby,QLD
2026-03-21,Eagle Farm,Eagle Farm,QLD
2026-03-21,Echuca,Echuca,VIC
2026-03-21,Gold Coast,Gold Coast,QLD
2026-03-21,Longreach,Longreach,QLD
2026-03-21,Morphettville Parks,Morphettville,SA
2026-03-21,Mt Isa,Mt Isa,QLD
2026-03-21,Springsure,Springsure,QLD
2026-03-21,Streaky Bay,Streaky Bay,SA
2026-03-21,Woolamai,Woolamai,VIC
2026-03-22,Bairnsdale,Bairnsdale,VIC
2026-03-22,Geelong,Geelong,VIC
2026-03-22,Mt Gambier,Mt Gambier,SA
2026-03-24,Rockhampton,Rockhampton,QLD
2026-03-24,Yarra Glen,Yarra Glen,VIC
2026-03-25,Eagle Farm,Eagle Farm,QLD
2026-03-25,Sandown-Lakeside,Sandown,VIC
2026-03-25,Strathalbyn,Strathalbyn,SA
2026-03-26,Cairns,Cairns,QLD
2026-03-26,Ipswich,Ipswich,QLD
2026-03-26,Pakenham,Pakenham,VIC
2026-03-26,Warrnambool,Warrnambool,VIC
2026-03-27,Bendigo,Bendigo,VIC
2026-03-27,Cranbourne,Cranbourne,VIC
2026-03-27,Toowoomba,Toowoomba,QLD
2026-03-28,Atherton,Atherton,QLD
2026-03-28,Cloncurry,Cloncurry,QLD
2026-03-28,Doomben,Doomben,QLD
2026-03-28,Flemington,Flemington,VIC
2026-03-28,Gold Coast Poly,Gold Coast,QLD
2026-03-28,Healesville,Healesville,VIC
2026-03-28,Kyneton,Kyneton,VIC
2026-03-28,Moranbah,Moranbah,QLD
2026-03-28,Morphettville,Morphettville,SA
2026-03-28,Roma,Roma,QLD
2026-03-29,Avoca,Avoca,VIC
2026-03-29,Port Lincoln,Port Lincoln,SA
2026-03-29,Sale,Sale,VIC
2026-03-29,Sunshine Coast,Sunshine Coast,QLD
2026-03-30,Ararat,Ararat,VIC
2026-03-31,Kilmore,Kilmore,VIC
2026-03-31,Townsville,Townsville,QLD
2026-04-01,Balaklava,Balaklava,SA
2026-04-01,Doomben,Doomben,QLD
2026-04-01,Geelong,Geelong,VIC
2026-04-02,Mackay,Mackay,QLD
2026-04-02,Pakenham,Pakenham,VIC
2026-04-03,Ballarat,Ballarat,VIC
2026-04-03,Cranbourne,Cranbourne,VIC
2026-04-03,Mt Isa,Mt Isa,QLD
2026-04-04,Balnarring,Balnarring,VIC
2026-04-04,Barcaldine,Barcaldine,QLD
2026-04-04,Cairns,Cairns,QLD
2026-04-04,Caulfield,Caulfield,VIC
2026-04-04,Clare,Clare,SA
2026-04-04,Eagle Farm,Eagle Farm,QLD
2026-04-04,Emerald,Emerald,QLD
2026-04-04,Flinton,Flinton,QLD
2026-04-04,Gladstone,Gladstone,QLD
2026-04-04,Gold Coast,Gold Coast,QLD
2026-04-04,Kerang,Kerang,VIC
2026-04-04,Nanango,Nanango,QLD
2026-04-04,Oakbank,Oakbank,SA
2026-04-04,Roma,Roma,QLD
2026-04-04,Warracknabeal,Warracknabeal,VIC
2026-04-05,Mornington,Mornington,VIC
2026-04-05,Penola,Penola,SA
